step,date,w_rv_lag_1,w_rv_lag_5,w_rv_lag_21,w_abs_ret_lag1
1265,2020-02-13,-0.0003316718235836062,-0.00011405615671186069,-0.00108994925903519,9.339574581034492e-05
1270,2020-02-21,-0.00042698886683034356,-0.000493149701583231,-0.0010013407153422777,7.962486221877458e-05
1275,2020-02-28,0.002908701848597213,0.004218965914180723,0.0017550248507790553,0.004271874425453939
1280,2020-03-06,0.009176744533702548,0.01217822559318902,0.008894363820188508,0.008925752317181186
1285,2020-03-13,0.018814806275755623,0.03393365286461198,0.040261112125683826,0.02258105110373238
1290,2020-03-20,0.04145577434946784,0.04677414115542426,0.05244383726119336,0.03632473093527127
1295,2020-03-27,0.039222067919619644,0.04523466229452358,0.05445602570309677,0.036719779381525285
1300,2020-04-03,0.03678262198543776,0.0427288517368123,0.05104453828131955,0.034551893586169814
1305,2020-04-13,0.03373860696985683,0.03984924752719614,0.04973266839685909,0.03227323018646761
1310,2020-04-20,0.031188705068365054,0.037247377144726056,0.0467709903617155,0.029590768253518696
1315,2020-04-27,0.028683484030852913,0.0345591317319403,0.04336609761588315,0.027242248001784253
1320,2020-05-04,0.02641065611631532,0.03186242830690484,0.03987836302756892,0.025347335343976596
1325,2020-05-11,0.02413748100206332,0.02913738877586316,0.03623320105994885,0.02316481109575048
1330,2020-05-18,0.02192889449686913,0.026464285658806173,0.032806323021261574,0.021157207875079586
1335,2020-05-26,0.019831033222194514,0.023922682341904422,0.029527307790070963,0.0191839410005197
1340,2020-06-02,0.017826736258331498,0.02150663148887409,0.026446476543145078,0.017227531996232275
1345,2020-06-09,0.015934533368472645,0.01922054446628496,0.023564813931942187,0.015369579278223359
1350,2020-06-16,0.013996925234469397,0.017106747216397128,0.020867101477422545,0.013500174835651364
1355,2020-06-23,0.012428963272096707,0.015154367995805388,0.018465564352158858,0.011939494901397405
1360,2020-06-30,0.011092606887440931,0.013344306898097845,0.016304941132801815,0.011081572895075638
1365,2020-07-08,0.00978592866886541,0.011798311304279786,0.014385864223740084,0.009936455625735264
1370,2020-07-15,0.00857207908772171,0.010373065211312175,0.012663752892479008,0.008727292892614126
1375,2020-07-22,0.007429011422218821,0.009047521362909792,0.011068047958735125,0.00750983640095462
1380,2020-07-29,0.006539452383054341,0.007964452211184737,0.009687268820836509,0.006886565140113742
1385,2020-08-05,0.005682926900091787,0.006968865909218401,0.00844495842095798,0.006034772713998075
1390,2020-08-12,0.004827248838585062,0.005947917387282136,0.0073446033766980355,0.005089532504822225
1395,2020-08-19,0.004154706043320046,0.005181366729556697,0.006382123926966782,0.004316290838087226
1400,2020-08-26,0.0035264618212579504,0.004422099570190213,0.005503128353682449,0.003701637096274408
1405,2020-09-02,0.0029968691010825695,0.003794374294014123,0.004732841981941454,0.003129885638060235
1410,2020-09-10,0.007724738434491142,0.005201896404465426,0.004216585887377094,0.009641814474540256
1415,2020-09-17,0.006760529068243585,0.005073134479005191,0.003950189297443979,0.008620116774578208
1420,2020-09-24,0.005774834045544561,0.0044752902271938105,0.004050152232547259,0.007333420950882166
1425,2020-10-01,0.005206441477322239,0.0041089587302668385,0.0040818843360566695,0.006691915523653752
