step,date,w_rv_lag_1,w_rv_lag_5,w_rv_lag_21,w_abs_ret_lag1
1755,2022-01-24,-0.0017055803560658792,-0.0015330632913185648,-0.0017288773374871654,0.00013273185950934732
1760,2022-01-31,-0.004440542011890818,-0.005940233918452489,-0.005389305158589639,-0.003656403539320687
1765,2022-02-07,-0.00349792566282787,-0.00391049143634384,-0.004481709142347649,-0.0029700993522820862
1770,2022-02-14,-0.003292922109145047,-0.0039938325425309135,-0.003597347452776386,-0.002718181324206747
1775,2022-02-22,-0.0028500078332356345,-0.003724484383791403,-0.002530111260696912,-0.0018467569436941109
1780,2022-03-01,-0.002656119612417709,-0.0035339655731821337,-0.0016032335364006929,-0.0015305318834120671
1785,2022-03-08,-0.002601987892447919,-0.0035609447262901304,-0.0017694428453313483,-0.0017118689043205155
1790,2022-03-15,-0.0011404600525124352,-0.001879937996386619,-0.0023561966427808525,0.0010787619816438243
1795,2022-03-22,-0.00048773738145892534,-0.0001980368278880435,-0.0012860833354223493,0.002024937064624572
1800,2022-03-29,-0.0005435791333044755,-0.0002679064545153049,-0.000586215780554078,0.0017742286687727267
1805,2022-04-05,-0.0006430607888906387,-0.0008606261288333605,9.236190156217968e-05,0.0015840450410375079
1810,2022-04-12,-0.0008062735635059004,-0.0010019323663957177,0.00036939501162473054,0.0011838301170039231
1815,2022-04-20,-0.0006821390388366179,-0.0010455741638398753,-0.0001130694605160836,0.0013836386458795159
1820,2022-04-27,4.598845610909368e-05,-0.0017495322313164708,-0.0014316710918125034,0.002045225131420224
1825,2022-05-04,0.00139568638925293,0.002666969383096184,-0.0003444281474249272,0.0024074376750039942
1830,2022-05-11,0.003268603566220319,0.01028302529559281,0.008709301036826182,0.004706168845415279
1835,2022-05-18,0.002952907034650571,0.013336384168054743,0.01444230080754234,0.004574356392191298
1840,2022-05-25,0.0021261825869975,0.012958236917391038,0.014770851089922907,0.004037517183566243
1845,2022-06-02,0.001523658310639391,0.011973915879649312,0.015170333272073485,0.002864506285488491
1850,2022-06-09,0.0012142034003118196,0.010847920605511943,0.015762499676449594,0.00237405408720362
