step,date,w_rv_lag_1,w_rv_lag_5,w_rv_lag_21,w_abs_ret_lag1
1265,2020-02-13,-5.896305909122776e-05,8.514742871611509e-05,-0.0006350766518261675,8.827267107391088e-06
1270,2020-02-21,-0.00011364060847105391,-3.8289752223960935e-05,-0.0005562693802702906,-2.611554481785496e-05
1275,2020-02-28,0.0033432223338383527,0.0035120853959288655,0.002080028490235867,0.003709268236814466
1280,2020-03-06,0.007866471949756105,0.010109420780068445,0.008951821624465103,0.007722991940632679
1285,2020-03-13,0.017992807380698004,0.036712345483674615,0.04402150322799049,0.023374658433688918
1290,2020-03-20,0.03662196181739654,0.04589023874554597,0.05272443657488653,0.034360677328342075
1295,2020-03-27,0.03563646784519509,0.045293936727924713,0.05721734185708258,0.03593326045835555
1300,2020-04-03,0.0335887934360373,0.043010033871299605,0.05349618495092606,0.03377258710637707
1305,2020-04-13,0.03142579362731244,0.0401211208981714,0.05206632556927091,0.03216995168200959
1310,2020-04-20,0.029327380662789056,0.037556365625438855,0.04853475188130298,0.02999301260580522
1315,2020-04-27,0.027285292881684766,0.03485957771223876,0.044825723037419864,0.027966837627994588
1320,2020-05-04,0.02526928139133548,0.03214013616109762,0.04111863610754327,0.026076370477381705
1325,2020-05-11,0.023211309595001884,0.029485923557834748,0.03743838122457865,0.023873140284556473
1330,2020-05-18,0.02118748390908616,0.026884726464777433,0.03398000555890087,0.021905289582495557
1335,2020-05-26,0.019264733172567827,0.02438733983750329,0.03063062349749139,0.019923260269645138
1340,2020-06-02,0.017391377579455317,0.022006381451498903,0.02749170743526846,0.01792237392341129
1345,2020-06-09,0.015614210083618466,0.01970621318965222,0.024569147474423826,0.016158637539628297
1350,2020-06-16,0.013542796451351112,0.017776536042804922,0.021972650401596277,0.014202090955609842
1355,2020-06-23,0.012100216562852217,0.015768802053407447,0.01946389711401944,0.012641191498111404
1360,2020-06-30,0.010847568532536694,0.013937874143563192,0.017318652245377757,0.011625137819341115
1365,2020-07-08,0.009599126388635531,0.012327503999863373,0.015294216342975474,0.01030199091468888
1370,2020-07-15,0.008460747492615953,0.0108391326759708,0.013472554590776795,0.009124056697660667
1375,2020-07-22,0.0074382497569091925,0.009509791260199576,0.01179616374753348,0.008016709249453993
1380,2020-07-29,0.006500997737760838,0.008291560265288326,0.010299533285900915,0.007013012049308048
1385,2020-08-05,0.0056792777287635165,0.00722939756462715,0.008964207149434864,0.00614270993511644
1390,2020-08-12,0.004923724029212214,0.00626162614247389,0.007766204731402264,0.005274825282322128
1395,2020-08-19,0.004280886678371009,0.005440330263154696,0.006736909645566168,0.004570294970126264
1400,2020-08-26,0.003700506544954435,0.00468569873611269,0.005808887809036588,0.003956807595100899
1405,2020-09-02,0.003172784961007945,0.004016856536801585,0.004976533024896469,0.0033815786400060886
1410,2020-09-10,0.003562196147801451,0.0037042942026856126,0.004049181823730821,0.004767103972324698
1415,2020-09-17,0.0030963461578516977,0.0032861357897495183,0.0035162785361889342,0.004186550137823575
1420,2020-09-24,0.0026530018645344214,0.0027667181063579576,0.0031128235219459693,0.0038199034005044013
1425,2020-10-01,0.0023607890917360617,0.002448373096956609,0.0027694754020876817,0.003494265355669375
1430,2020-10-08,0.0020563260821246363,0.0020812609792326426,0.0025312530923875475,0.003314160151320678
1435,2020-10-15,0.00177407853880627,0.0018392865192616232,0.0021959741075544045,0.00297345268761202
1440,2020-10-22,0.0014783773622918043,0.0015572578137735289,0.0019015950146625267,0.0024506431393910865
1445,2020-10-29,0.0015981154442497962,0.0011026792149380603,0.0015365179340515013,0.0031745891779501696
1450,2020-11-05,0.0015245683837081104,0.0015818389862686899,0.0014274060094453536,0.003375343255546629
1455,2020-11-12,0.001338593689596659,0.0014448224251366406,0.0012652514705804164,0.0029890084539941405
1460,2020-11-19,0.0011308068927541348,0.0011933278561564603,0.0011612203655167056,0.002700912371886578
1465,2020-11-27,0.0009314554669612138,0.0009850688467448962,0.0010616225521363808,0.002347119746997688
1470,2020-12-04,0.0007490592231488499,0.0007936106554713027,0.0009102205112317558,0.00194578747741932
1475,2020-12-11,0.0006202259636884609,0.0006486355508532568,0.0007534975306701477,0.001641641232515537
1480,2020-12-18,0.0004711511734984214,0.00046355865978822463,0.000564536135370391,0.0013151320624265606
1485,2020-12-28,0.00036833497176782365,0.00034680474747309295,0.00043160798318542774,0.0010736618951125985
1490,2021-01-05,0.00022613634319903852,0.00017746452134928713,0.00023372005026755637,0.0007943118668565711
1495,2021-01-12,0.00015135514499084742,6.315600301577187e-05,5.50931152861889e-05,0.000741040308663084
1500,2021-01-20,3.325841761105578e-05,-9.217200290009867e-05,-0.00010918827044493958,0.0005905207420526614
1505,2021-01-27,-0.0002183449413307221,-0.000310282144727835,-0.00039025070229938935,0.00028375288593908464
1510,2021-02-03,0.00044145637420133486,-0.00023543161980113224,-0.000628184999888007,0.001182181667743937
1515,2021-02-10,0.00039315686160976935,-8.215119844915889e-05,-0.0005631848404627003,0.0011111338893539586
1520,2021-02-18,0.00031797232999025677,-0.00010154254423438291,-0.0004963778758558159,0.0009278811164896259
1525,2021-02-25,-5.874413402028375e-05,-0.0005622084661216268,-0.000660318659345066,0.00043038894610607307
1530,2021-03-04,0.0009214308905274709,-0.00023692939529877256,-0.0007180796999122881,0.0015025629022752524
1535,2021-03-11,0.0009512195761220188,0.00019315301444521358,-0.0007700478422178197,0.001724075561438454
1540,2021-03-18,0.0007163218216576798,4.0913439785675826e-05,-0.0006935189942925637,0.0013870395480639502
1545,2021-03-25,0.0005924247460420461,-4.562776912997749e-05,-0.0005995369810129882,0.0012223914740599842
1550,2021-04-01,0.000349112498304494,-0.00017986683728470092,-0.0005752174963671446,0.0009541194445337186
1555,2021-04-09,0.00017801365758156112,-0.00026438967423181113,-0.0006385049243062843,0.0007206384900658363
1560,2021-04-16,8.875765432021988e-05,-0.0003287364235375439,-0.0006559911355072454,0.000568854203266842
