date,F_stat,p_value,significant
2017-05-23,0.0663,0.7971,False
2017-05-24,0.0671,0.7959,False
2017-05-25,0.1142,0.7357,False
2017-05-26,0.1097,0.7408,False
2017-05-30,0.099,0.7533,False
2017-05-31,0.0991,0.7531,False
2017-06-01,0.0992,0.7531,False
2017-06-02,0.0955,0.7576,False
2017-06-05,0.1122,0.7379,False
2017-06-06,0.0841,0.7721,False
2017-06-07,0.0791,0.7788,False
2017-06-08,0.0793,0.7784,False
2017-06-09,0.0751,0.7842,False
2017-06-12,0.0793,0.7785,False
2017-06-13,0.0022,0.9629,False
2017-06-14,0.0017,0.9674,False
2017-06-15,0.0009,0.9768,False
2017-06-16,0.0007,0.9786,False
2017-06-19,0.0006,0.9811,False
2017-06-20,0.0002,0.9881,False
2017-06-21,0.0001,0.9934,False
2017-06-22,0.0001,0.9938,False
2017-06-23,0.0,0.9977,False
2017-06-26,0.1306,0.7182,False
2017-06-27,0.1603,0.6892,False
2017-06-28,0.1252,0.7238,False
2017-06-29,0.0432,0.8355,False
2017-06-30,0.1144,0.7354,False
2017-07-03,0.0333,0.8553,False
2017-07-05,0.0349,0.8519,False
2017-07-06,0.0263,0.8713,False
2017-07-07,0.0558,0.8135,False
2017-07-10,0.068,0.7944,False
2017-07-11,0.0482,0.8265,False
2017-07-12,0.0439,0.8343,False
2017-07-13,0.0325,0.8571,False
2017-07-14,0.0244,0.876,False
2017-07-17,0.0238,0.8776,False
2017-07-18,0.0201,0.8874,False
2017-07-19,0.0239,0.8772,False
2017-07-20,0.0246,0.8755,False
2017-07-21,0.033,0.856,False
2017-07-24,0.0342,0.8535,False
2017-07-25,0.0341,0.8536,False
2017-07-26,0.0303,0.862,False
2017-07-27,0.0306,0.8613,False
2017-07-28,0.0353,0.8512,False
2017-07-31,0.0317,0.8589,False
2017-08-01,0.032,0.8581,False
2017-08-02,0.0307,0.861,False
2017-08-03,0.0323,0.8576,False
2017-08-04,0.0313,0.8597,False
2017-08-07,0.0344,0.853,False
2017-08-08,0.036,0.8497,False
2017-08-09,0.032,0.8582,False
2017-08-10,0.0336,0.8546,False
2017-08-11,0.019,0.8906,False
2017-08-14,0.0006,0.981,False
2017-08-15,0.0003,0.9872,False
2017-08-16,0.0,0.9998,False
2017-08-17,0.0,0.9991,False
2017-08-18,0.0042,0.9485,False
2017-08-21,0.0221,0.882,False
2017-08-22,0.0221,0.8818,False
2017-08-23,0.0299,0.8629,False
2017-08-24,0.0393,0.843,False
2017-08-25,0.038,0.8456,False
2017-08-28,0.0381,0.8454,False
2017-08-29,0.0354,0.8508,False
2017-08-30,0.041,0.8397,False
2017-08-31,0.042,0.8378,False
2017-09-01,0.0411,0.8395,False
2017-09-05,0.0502,0.823,False
2017-09-06,0.0575,0.8106,False
2017-09-07,0.0556,0.8137,False
2017-09-08,0.0538,0.8167,False
2017-09-11,0.1466,0.7022,False
2017-09-12,0.0001,0.9917,False
2017-09-13,0.0124,0.9114,False
2017-09-14,0.0258,0.8724,False
2017-09-15,0.0271,0.8694,False
2017-09-18,0.0269,0.8698,False
2017-09-19,0.0319,0.8583,False
2017-09-20,0.0281,0.867,False
2017-09-21,0.0194,0.8895,False
2017-09-22,0.0105,0.9186,False
2017-09-25,0.0115,0.9145,False
2017-09-26,0.0079,0.9294,False
2017-09-27,0.0141,0.9056,False
2017-09-28,0.014,0.9059,False
2017-09-29,0.0069,0.934,False
2017-10-02,0.0006,0.9806,False
2017-10-03,0.0014,0.9702,False
2017-10-04,0.0005,0.983,False
2017-10-05,0.0003,0.987,False
2017-10-06,0.0011,0.9732,False
2017-10-09,0.0025,0.9601,False
2017-10-10,0.0017,0.9672,False
2017-10-11,0.0,0.9976,False
2017-10-12,0.0,0.9966,False
2017-10-13,0.0,0.9965,False
2017-10-16,0.0,0.9975,False
2017-10-17,0.0,0.9988,False
2017-10-18,0.0002,0.9893,False
2017-10-19,0.0005,0.9821,False
2017-10-20,0.0004,0.9841,False
2017-10-23,0.0001,0.9914,False
2017-10-24,0.0003,0.987,False
2017-10-25,0.0013,0.9715,False
2017-10-26,0.0007,0.9783,False
2017-10-27,0.0024,0.9609,False
2017-10-30,0.0017,0.9675,False
2017-10-31,0.0012,0.9728,False
2017-11-01,0.0002,0.9877,False
2017-11-02,0.0,0.9972,False
2017-11-03,0.0,0.997,False
2017-11-06,0.0005,0.9816,False
2017-11-07,0.0047,0.9457,False
2017-11-08,0.0167,0.8972,False
2017-11-09,0.021,0.8849,False
2017-11-10,0.0125,0.9111,False
2017-11-13,0.0366,0.8484,False
2017-11-14,0.0353,0.8511,False
2017-11-15,0.0132,0.9087,False
2017-11-16,0.0189,0.8908,False
2017-11-17,0.0097,0.9218,False
2017-11-20,0.0084,0.9272,False
2017-11-21,0.0103,0.9194,False
2017-11-22,0.0087,0.9258,False
2017-11-24,0.0059,0.9391,False
2017-11-27,0.0065,0.9357,False
2017-11-28,0.0073,0.9319,False
2017-11-29,0.0023,0.9616,False
2017-11-30,0.0109,0.9168,False
2017-12-01,0.2079,0.6488,False
2017-12-04,0.3554,0.5516,False
2017-12-05,0.3591,0.5495,False
2017-12-06,0.3319,0.5651,False
2017-12-07,0.4642,0.4963,False
2017-12-08,0.4384,0.5085,False
2017-12-11,0.4428,0.5064,False
2017-12-12,0.4485,0.5037,False
2017-12-13,0.4295,0.5129,False
2017-12-14,0.3432,0.5585,False
2017-12-15,0.3475,0.5561,False
2017-12-18,0.2829,0.5953,False
2017-12-19,0.2812,0.5964,False
2017-12-20,0.2816,0.5961,False
2017-12-21,0.2765,0.5995,False
2017-12-22,0.2715,0.6028,False
2017-12-26,0.2762,0.5997,False
2017-12-27,0.276,0.5998,False
2017-12-28,0.2671,0.6058,False
2017-12-29,0.2468,0.6198,False
2018-01-02,0.2473,0.6194,False
2018-01-03,0.192,0.6616,False
2018-01-04,0.2922,0.5893,False
2018-01-05,0.2751,0.6004,False
2018-01-08,0.2545,0.6144,False
2018-01-09,0.2581,0.6119,False
2018-01-10,0.2508,0.617,False
2018-01-11,0.2565,0.613,False
2018-01-12,0.2426,0.6227,False
2018-01-16,0.2083,0.6485,False
2018-01-17,0.2109,0.6465,False
2018-01-18,0.1698,0.6806,False
2018-01-19,0.1805,0.6713,False
2018-01-22,0.1765,0.6748,False
2018-01-23,0.1396,0.709,False
2018-01-24,0.1499,0.699,False
2018-01-25,0.1699,0.6806,False
2018-01-26,0.1496,0.6993,False
2018-01-29,0.118,0.7315,False
2018-01-30,0.1193,0.7301,False
2018-01-31,0.0479,0.827,False
2018-02-01,0.067,0.796,False
2018-02-02,0.0738,0.7861,False
2018-02-05,0.4456,0.505,False
2018-02-06,11.9169,0.0007,True
2018-02-07,1.2009,0.2742,False
2018-02-08,1.7257,0.1902,False
2018-02-09,0.0487,0.8256,False
2018-02-12,0.4324,0.5114,False
2018-02-13,0.4096,0.5228,False
